country_iso_three_char_code,country_iso_name,adm1_name,adm1_unique_identifier,timezone_offset,timezone_name,time_local,latency_indx
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,05-Jan-2022 12:00:00,101.7
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,05-Jan-2022 15:00:00,100.8
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,05-Jan-2022 18:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,05-Jan-2022 21:00:00,100.8
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 00:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 03:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 06:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 09:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 12:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 15:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 18:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,06-Jan-2022 21:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 00:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 03:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 06:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 09:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 12:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 15:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 18:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,07-Jan-2022 21:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 00:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 03:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 06:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 09:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 12:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 15:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 18:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,08-Jan-2022 21:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 00:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 03:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 06:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 09:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 12:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 15:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 18:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,09-Jan-2022 21:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 00:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 03:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 06:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 09:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 12:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 15:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 18:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,10-Jan-2022 21:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 00:00:00,97.7
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 03:00:00,97.7
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 06:00:00,97.7
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 09:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 12:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 15:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 18:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,11-Jan-2022 21:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 00:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 03:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 06:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 09:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 12:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 15:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 18:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,12-Jan-2022 21:00:00,104.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 00:00:00,98.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 03:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 06:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 09:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 12:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 15:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 18:00:00,122.1
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,13-Jan-2022 21:00:00,115.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 00:00:00,107
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 03:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 06:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 09:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 12:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 15:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 18:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,14-Jan-2022 21:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 00:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 03:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 06:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 09:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 12:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 15:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 18:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,15-Jan-2022 21:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 00:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 03:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 06:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 09:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 12:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 15:00:00,99.9
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 18:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,16-Jan-2022 21:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 00:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 03:00:00,99
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 06:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 09:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 12:00:00,100.3
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 15:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 18:00:00,98.6
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,17-Jan-2022 21:00:00,99.5
RUS,Russia,Kursk,RUS-42,3,Europe/Moscow,18-Jan-2022 00:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,01-Dec-2021 06:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,01-Dec-2021 09:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,01-Dec-2021 12:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,01-Dec-2021 15:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,01-Dec-2021 18:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,01-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 00:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 03:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 06:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 09:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 12:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 15:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 18:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,02-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 00:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 03:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 06:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 09:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 12:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 15:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 18:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,03-Dec-2021 21:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 00:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 03:00:00,102
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 06:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 09:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 12:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 15:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 18:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,04-Dec-2021 21:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 00:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 03:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 06:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 09:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 12:00:00,111.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 15:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 18:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,05-Dec-2021 21:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 00:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 03:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 06:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 09:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 12:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 15:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 18:00:00,102.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,06-Dec-2021 21:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 00:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 03:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 06:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 09:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 12:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 15:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 18:00:00,105.1
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,07-Dec-2021 21:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 00:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 03:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 06:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 09:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 12:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 15:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 18:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,08-Dec-2021 21:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 00:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 03:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 06:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 09:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 12:00:00,102.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 15:00:00,102.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 18:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,09-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 00:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 03:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 06:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 09:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 12:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 15:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 18:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,10-Dec-2021 21:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 00:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 03:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 06:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 09:00:00,102.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 12:00:00,102.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 15:00:00,102.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 18:00:00,102.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,11-Dec-2021 21:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 00:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 03:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 06:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 09:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 12:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 15:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 18:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,12-Dec-2021 21:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 00:00:00,102.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 03:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 06:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 09:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 12:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 15:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 18:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,13-Dec-2021 21:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 00:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 03:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 06:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 09:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 12:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 15:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 18:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,14-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 00:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 03:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 06:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 09:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 12:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 15:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 18:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,15-Dec-2021 21:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 00:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 03:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 06:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 09:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 12:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 15:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 18:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,16-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 00:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 03:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 06:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 09:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 12:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 15:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 18:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,17-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 00:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 03:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 06:00:00,98.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 09:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 12:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 15:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 18:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,18-Dec-2021 21:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 00:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 03:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 06:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 09:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 12:00:00,102
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 15:00:00,102.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 18:00:00,102
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,19-Dec-2021 21:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 00:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 03:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 06:00:00,98.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 09:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 12:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 15:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 18:00:00,101.2
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,20-Dec-2021 21:00:00,101.6
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 00:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 03:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 06:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 09:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 12:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 15:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 18:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,21-Dec-2021 21:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 00:00:00,100.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 03:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 06:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 09:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 12:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 15:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 18:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,22-Dec-2021 21:00:00,103.3
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 00:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 03:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 06:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 09:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 12:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 15:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 18:00:00,100.8
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,23-Dec-2021 21:00:00,99.9
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,24-Dec-2021 00:00:00,99
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,24-Dec-2021 03:00:00,99.5
RUS,Russia,Rostov,RUS-63,3,Europe/Moscow,24-Dec-2021 06:00:00,99
